time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5	e6	e7
418	300.263971	0	-1996.97232	-1041.23005	52065.8382	4325.4472	6478.90989	31664.6789	65698174.5	-1836.35233
420	303.677707	0	-1942.4394	3847.83304	-1299.69457	-564.13182	5270.62232	5832.92102	-1931.8094	80.9044116
422	298.529116	0	-1912.92072	-840.450983	-1990.16071	-1625.23195	17042.3877	-1444.49788	1157885600.0	40681.5099
424	297.359474	0	-1912.50605	10485.0932	-1199.62423	179897.515	2150253.13	2555.60379	8626332.44	-1751.88605
426	298.479823	0	-1849.57308	1838229.37	-1926.81307	15009.2838	205095.9	-797.352012	295795.534	3087.56337
428	299.227435	0	-1921.69455	-354.877357	-1998.93455	103.699561	1940.89993	4058.92682	4156.40612	3487.29657
430	291.311337	0	-1879.11821	-1614.17088	-1956.35821	-1620.90845	3572694.59	-1538.69933	-28.2183795	-805.924219
432	298.837838	0	-1957.35137	42533.0456	26254.8775	2475.67769	501267616000.0	4030281.47	-1946.72137	1132571.82
434	300.754751	0	-1912.53094	-747.414651	-1989.77094	-1674.43855	12214.5932	-1227.02245	374792.021	-1655.90352
436	300.786739	0	-1903.37038	37456.4387	-1366.48912	-1381.06312	9535.58962	-1409.54644	8986.43253	-1742.75038
438	303.375004	0	-1961.06608	-444.225789	23325.7878	60260.9733	34175.569	-2182.14608	18562.6872	18996.8438
440	298.870636	0	-1946.07329	276693.458	12750.1272	18531.1239	34992.9463	-2167.15329	93204.3582	25246.9195
442	297.430219	0	-1861.4989	-627.236343	-1264.62814	-1695.88317	-810.82529	3094867.38	15540.0298	-1700.8789
444	294.352804	0	-1977.39862	4090.854	1167.86776	47485.1032	4877.67494	13123.2435	-1966.76862	260204.477
446	299.26708	0	-1932.74776	3919.22944	-1482.20813	-1849.17776	-1341.74032	-1575.80589	-1693.69258	10516.1226
448	301.692808	0	-1892.07944	-461.452685	1066762.5	-1528.56619	-828.643381	-1902.26592	-1881.44944	-82.6250896
450	301.119932	0	-1930.41383	24592.0753	13003.4266	973.192705	3319815.08	67636.3755	-1919.78382	-201.967981
452	295.680321	0	-1926.46821	21576.1135	19478.8626	-1208.58843	16350.4104	-534.287168	-1915.83821	25952.6094
454	297.402005	0	-1858.59202	-1236.15011	-1935.83202	-1412.98006	178705.094	-1803.0307	2217095.58	-704.507107
456	298.254331	0	-1991.91437	51598534.3	294311.875	-1696.54977	1390.89269	-1902.6919	-1981.28437	-1208.41663
458	296.843279	0	-1883.81705	-1634.13026	2276.2526	-1600.76305	1528078.24	1575647.56	-1873.18705	1794.09552
460	297.613333	0	-1829.49289	-1829.49289	-1598.42048	-750.515619	372358.829	4954.21579	63318.1316	112765.231
462	301.613179	0	-1825.01502	2018.80836	-96.2219204	329914.833	22794.642	1321795.39	3987517.47	-1664.39502
464	298.179634	0	-1824.75492	-1683.46863	-1290.87573	-1741.18492	820.849888	-1916.57714	1480.2499	412.861055
